Source,Target,Weight,SubNodes,SourceUrl,TargetUrl
284,138,2,570,http://www.house.gov/majette/,http://www.house.gov/deal/
284,190,2,570,http://www.house.gov/majette/,http://www.house.gov/gingrey/
284,231,2,570,http://www.house.gov/majette/,http://isakson.house.gov/
284,257,2,570,http://www.house.gov/majette/,http://house.gov/kingston/
284,274,2,570,http://www.house.gov/majette/,http://house.gov/johnlewis/
284,330,2,570,http://www.house.gov/majette/,http://house.gov/norwood/
284,396,2,570,http://www.house.gov/majette/,http://www.house.gov/davidscott/
284,490,2,570,http://www.house.gov/majette/,http://www.house.gov/burns/
285,7,2,1484,http://house.gov/maloney/,http://reform.house.gov/
285,23,1,1484,http://house.gov/maloney/,http://www.house.gov/jct/
285,25,2,1484,http://house.gov/maloney/,http://house.gov/jec/
288,1,1,202,http://jimmarshall.house.gov/,http://agriculture.house.gov/
288,3,1,202,http://jimmarshall.house.gov/,http://armedservices.house.gov/
288,13,1,202,http://jimmarshall.house.gov/,http://house.gov/smbiz/
290,11,1,370,http://house.gov/matsui/,http://house.gov/rules/
290,19,1,370,http://house.gov/matsui/,http://waysandmeans.house.gov/
295,19,1,146,http://house.gov/mcdermott/,http://waysandmeans.house.gov/
295,63,1,146,http://house.gov/mcdermott/,http://house.gov/becerra/
295,66,1,146,http://house.gov/mcdermott/,http://house.gov/berkley/
295,70,1,146,http://house.gov/mcdermott/,http://house.gov/bilirakis/
295,114,1,146,http://house.gov/mcdermott/,http://house.gov/christian-christensen/
295,120,1,146,http://house.gov/mcdermott/,http://house.gov/conyers/
295,124,1,146,http://house.gov/mcdermott/,http://house.gov/crane/
295,129,1,146,http://house.gov/mcdermott/,http://house.gov/cummings/
295,135,1,146,http://house.gov/mcdermott/,http://www.house.gov/lincolndavis/
295,155,1,146,http://house.gov/mcdermott/,http://house.gov/duncan/
295,162,1,146,http://house.gov/mcdermott/,http://www.house.gov/english/
295,200,1,146,http://house.gov/mcdermott/,http://house.gov/greenwood/
295,214,1,146,http://house.gov/mcdermott/,http://house.gov/herger/
295,217,1,146,http://house.gov/mcdermott/,http://house.gov/hobson/
295,237,1,146,http://house.gov/mcdermott/,http://house.gov/jefferson/
295,258,1,146,http://house.gov/mcdermott/,http://house.gov/kirk/
295,274,1,146,http://house.gov/mcdermott/,http://house.gov/johnlewis/
295,301,1,146,http://house.gov/mcdermott/,http://house.gov/mcnulty/
295,315,1,146,http://house.gov/mcdermott/,http://house.gov/moore/
295,324,1,146,http://house.gov/mcdermott/,http://house.gov/neal/
295,354,1,146,http://house.gov/mcdermott/,http://house.gov/pitts/
295,366,1,146,http://house.gov/mcdermott/,http://house.gov/rangel/
295,384,1,146,http://house.gov/mcdermott/,http://house.gov/rush/
295,394,1,146,http://house.gov/mcdermott/,http://house.gov/schiff/
295,402,1,146,http://house.gov/mcdermott/,http://house.gov/shaw/
295,413,1,146,http://house.gov/mcdermott/,http://house.gov/adamsmith/
295,417,1,146,http://house.gov/mcdermott/,http://house.gov/snyder/
295,421,1,146,http://house.gov/mcdermott/,http://house.gov/stark/
295,446,1,146,http://house.gov/mcdermott/,http://house.gov/markudall/
295,459,1,146,http://house.gov/mcdermott/,http://house.gov/waxman/
297,4,1,938,http://house.gov/mchugh/,http://edworkforce.house.gov/
297,7,1,938,http://house.gov/mchugh/,http://reform.house.gov/
297,19,1,938,http://house.gov/mchugh/,http://waysandmeans.house.gov/
297,23,1,938,http://house.gov/mchugh/,http://www.house.gov/jct/
298,10,2,384,http://house.gov/mcinnis/,http://resourcescommittee.house.gov/
301,4,1,137,http://house.gov/mcnulty/,http://edworkforce.house.gov/
301,9,1,137,http://house.gov/mcnulty/,http://house.gov/international_relations/
301,13,1,137,http://house.gov/mcnulty/,http://house.gov/smbiz/
301,266,1,137,http://house.gov/mcnulty/,http://house.gov/lantos/
301,285,1,137,http://house.gov/mcnulty/,http://house.gov/maloney/
301,365,1,137,http://house.gov/mcnulty/,http://house.gov/ramstad/
302,3,1,247,http://house.gov/meehan/,http://armedservices.house.gov/
302,16,3,247,http://house.gov/meehan/,http://house.gov/judiciary/
303,3,2,274,http://www.house.gov/kenmeek/,http://armedservices.house.gov/
303,21,2,274,http://www.house.gov/kenmeek/,http://hsc.house.gov/
303,411,2,274,http://www.house.gov/kenmeek/,http://house.gov/skelton/
304,9,1,50,http://house.gov/meeks/,http://house.gov/international_relations/
305,9,1,760,http://menendez.house.gov/,http://house.gov/international_relations/
305,17,3,760,http://menendez.house.gov/,http://house.gov/transportation/
306,4,1,928,http://house.gov/mica/,http://edworkforce.house.gov/
306,7,2,928,http://house.gov/mica/,http://reform.house.gov/
306,8,3,928,http://house.gov/mica/,http://house.gov/cha/
306,16,1,928,http://house.gov/mica/,http://house.gov/judiciary/
306,17,11,928,http://house.gov/mica/,http://house.gov/transportation/
306,18,13,928,http://house.gov/mica/,http://veterans.house.gov/
306,20,1,928,http://house.gov/mica/,http://intelligence.house.gov/
307,13,1,351,http://michaud.house.gov/,http://house.gov/smbiz/
307,17,1,351,http://michaud.house.gov/,http://house.gov/transportation/
307,18,1,351,http://michaud.house.gov/,http://veterans.house.gov/
307,49,1,351,http://michaud.house.gov/,http://tomallen.house.gov/
307,500,1,351,http://michaud.house.gov/,http://collins.senate.gov/
307,565,1,351,http://michaud.house.gov/,http://snowe.senate.gov/
308,8,1,409,http://house.gov/millender-mcdonald/,http://house.gov/cha/
308,13,2,409,http://house.gov/millender-mcdonald/,http://house.gov/smbiz/
308,17,3,409,http://house.gov/millender-mcdonald/,http://house.gov/transportation/
308,279,1,409,http://house.gov/millender-mcdonald/,http://zoelofgren.house.gov/
308,413,1,409,http://house.gov/millender-mcdonald/,http://house.gov/adamsmith/
309,6,6,256,http://www.house.gov/bradmiller/,http://financialservices.house.gov/
309,13,2,256,http://www.house.gov/bradmiller/,http://house.gov/smbiz/
311,6,1,249,http://house.gov/garymiller/,http://financialservices.house.gov/
311,17,1,249,http://house.gov/garymiller/,http://house.gov/transportation/
312,4,470,822,http://house.gov/georgemiller/,http://edworkforce.house.gov/
312,10,1,822,http://house.gov/georgemiller/,http://resourcescommittee.house.gov/
315,12,1,1280,http://house.gov/moore/,http://house.gov/science/welcome.htm
315,19,1,1280,http://house.gov/moore/,http://waysandmeans.house.gov/
315,23,2,1280,http://house.gov/moore/,http://www.house.gov/jct/
315,239,2,1280,http://house.gov/moore/,http://house.gov/john/
315,413,1,1280,http://house.gov/moore/,http://house.gov/adamsmith/
316,1,3,1141,http://house.gov/moranks01/,http://agriculture.house.gov/
316,16,2,1141,http://house.gov/moranks01/,http://house.gov/judiciary/
316,17,2,1141,http://house.gov/moranks01/,http://house.gov/transportation/
316,18,3,1141,http://house.gov/moranks01/,http://veterans.house.gov/
318,6,12,25,http://murphy.house.gov/,http://financialservices.house.gov/
318,18,12,25,http://murphy.house.gov/,http://veterans.house.gov/
320,1,2,658,http://wwwc.house.gov/musgrave/,http://agriculture.house.gov/
320,4,2,658,http://wwwc.house.gov/musgrave/,http://edworkforce.house.gov/
320,96,6,658,http://wwwc.house.gov/musgrave/,http://www.house.gov/burton/
320,147,2,658,http://wwwc.house.gov/musgrave/,http://www.house.gov/mariodiaz-balart/
320,264,2,658,http://wwwc.house.gov/musgrave/,http://house.gov/lampson/
320,428,2,658,http://wwwc.house.gov/musgrave/,http://house.gov/tancredo/
320,477,2,658,http://wwwc.house.gov/musgrave/,http://allard.senate.gov/
323,8,1,415,http://napolitano.house.gov/,http://house.gov/cha/
323,9,2,415,http://napolitano.house.gov/,http://house.gov/international_relations/
323,10,5,415,http://napolitano.house.gov/,http://resourcescommittee.house.gov/
323,13,2,415,http://napolitano.house.gov/,http://house.gov/smbiz/
323,168,1,415,http://napolitano.house.gov/,http://house.gov/farr/
325,2,1,1402,http://house.gov/nethercutt/,http://house.gov/appropriations/
325,9,1,1402,http://house.gov/nethercutt/,http://house.gov/international_relations/
325,11,6,1402,http://house.gov/nethercutt/,http://house.gov/rules/
325,16,1,1402,http://house.gov/nethercutt/,http://house.gov/judiciary/
325,17,1,1402,http://house.gov/nethercutt/,http://house.gov/transportation/
325,19,1,1402,http://house.gov/nethercutt/,http://waysandmeans.house.gov/
325,21,1,1402,http://house.gov/nethercutt/,http://hsc.house.gov/
325,53,2,1402,http://house.gov/nethercutt/,http://house.gov/baird/
325,75,1,1402,http://house.gov/nethercutt/,http://house.gov/blumenauer/
325,148,2,1402,http://house.gov/nethercutt/,http://house.gov/dicks/
325,156,2,1402,http://house.gov/nethercutt/,http://house.gov/dunn/
325,160,2,1402,http://house.gov/nethercutt/,http://house.gov/emerson/
325,175,1,1402,http://house.gov/nethercutt/,http://house.gov/foley/
325,209,2,1402,http://house.gov/nethercutt/,http://house.gov/hastings/
325,230,2,1402,http://house.gov/nethercutt/,http://house.gov/inslee/
325,252,1,1402,http://house.gov/nethercutt/,http://house.gov/kildee/
325,267,2,1402,http://house.gov/nethercutt/,http://house.gov/larsen/
325,295,2,1402,http://house.gov/nethercutt/,http://house.gov/mcdermott/
325,316,1,1402,http://house.gov/nethercutt/,http://house.gov/moranks01/
325,357,1,1402,http://house.gov/nethercutt/,http://house.gov/pomeroy/
325,362,1,1402,http://house.gov/nethercutt/,http://house.gov/quinn/
325,363,2,1402,http://house.gov/nethercutt/,http://radanovich.house.gov/
325,413,2,1402,http://house.gov/nethercutt/,http://house.gov/adamsmith/
325,425,2,1402,http://house.gov/nethercutt/,http://house.gov/stupak/
326,1,4,396,http://www.house.gov/neugebauer/,http://agriculture.house.gov/
326,10,2,396,http://www.house.gov/neugebauer/,http://resourcescommittee.house.gov/
327,4,1,315,http://house.gov/ney/,http://edworkforce.house.gov/
327,8,56,315,http://house.gov/ney/,http://house.gov/cha/
328,16,2,736,http://northup.house.gov/,http://house.gov/judiciary/
328,284,2,736,http://northup.house.gov/,http://www.house.gov/majette/
328,488,2,736,http://northup.house.gov/,http://bunning.senate.gov/
329,17,4,638,http://www.norton.house.gov/,http://house.gov/transportation/
330,4,42,92,http://house.gov/norwood/,http://edworkforce.house.gov/
330,5,42,92,http://house.gov/norwood/,http://energycommerce.house.gov/
331,1,2,527,http://www.nunes.house.gov/,http://agriculture.house.gov/
331,10,2,527,http://www.nunes.house.gov/,http://resourcescommittee.house.gov/
331,14,1,527,http://www.nunes.house.gov/,http://house.gov/ethics/
332,15,54,803,http://nussle.house.gov/,http://budget.house.gov/
332,84,2,803,http://nussle.house.gov/,http://house.gov/boswell/
332,256,2,803,http://nussle.house.gov/,http://www.house.gov/steveking/
332,269,2,803,http://nussle.house.gov/,http://house.gov/latham/
332,271,2,803,http://nussle.house.gov/,http://house.gov/leach/
337,1,1,97,http://house.gov/osborne/,http://agriculture.house.gov/
337,4,1,97,http://house.gov/osborne/,http://edworkforce.house.gov/
337,10,1,97,http://house.gov/osborne/,http://resourcescommittee.house.gov/
338,1,5,878,http://house.gov/ose/,http://agriculture.house.gov/
338,6,2,878,http://house.gov/ose/,http://financialservices.house.gov/
338,7,2,878,http://house.gov/ose/,http://reform.house.gov/
339,5,4,173,http://house.gov/otter/,http://energycommerce.house.gov/
340,4,1,129,http://house.gov/owens/,http://edworkforce.house.gov/
342,260,2,239,http://house.gov/pallone/,http://house.gov/knollenberg/
343,4,1,864,http://pascrell.house.gov/,http://edworkforce.house.gov/
343,8,1,864,http://pascrell.house.gov/,http://house.gov/cha/
343,10,1,864,http://pascrell.house.gov/,http://resourcescommittee.house.gov/
343,13,1,864,http://pascrell.house.gov/,http://house.gov/smbiz/
343,17,4,864,http://pascrell.house.gov/,http://house.gov/transportation/
343,21,2,864,http://pascrell.house.gov/,http://hsc.house.gov/
343,51,2,864,http://pascrell.house.gov/,http://www.house.gov/baca/
343,53,2,864,http://pascrell.house.gov/,http://house.gov/baird/
343,55,2,864,http://pascrell.house.gov/,http://tammybaldwin.house.gov/
343,68,2,864,http://pascrell.house.gov/,http://house.gov/berry/
343,70,2,864,http://pascrell.house.gov/,http://house.gov/bilirakis/
343,75,3,864,http://pascrell.house.gov/,http://house.gov/blumenauer/
343,85,2,864,http://pascrell.house.gov/,http://house.gov/boucher/
343,86,2,864,http://pascrell.house.gov/,http://house.gov/boyd/
343,89,2,864,http://pascrell.house.gov/,http://house.gov/robertbrady/
343,103,2,864,http://pascrell.house.gov/,http://house.gov/capps/
343,104,2,864,http://pascrell.house.gov/,http://house.gov/capuano/
343,114,2,864,http://pascrell.house.gov/,http://house.gov/christian-christensen/
343,132,2,864,http://pascrell.house.gov/,http://house.gov/davis/
343,137,2,864,http://pascrell.house.gov/,http://house.gov/tomdavis/
343,150,2,864,http://pascrell.house.gov/,http://house.gov/doggett/
343,164,2,864,http://pascrell.house.gov/,http://house.gov/etheridge/
343,171,2,864,http://pascrell.house.gov/,http://house.gov/ferguson/
343,175,2,864,http://pascrell.house.gov/,http://house.gov/foley/
343,176,2,864,http://pascrell.house.gov/,http://house.gov/forbes/
343,192,2,864,http://pascrell.house.gov/,http://house.gov/goode/
343,193,2,864,http://pascrell.house.gov/,http://house.gov/goodlatte/
343,198,2,864,http://pascrell.house.gov/,http://house.gov/green/
343,200,2,864,http://pascrell.house.gov/,http://house.gov/greenwood/
343,216,2,864,http://pascrell.house.gov/,http://house.gov/hinchey/
343,218,2,864,http://pascrell.house.gov/,http://house.gov/hoeffel/
343,223,2,864,http://pascrell.house.gov/,http://house.gov/hooley/
343,237,2,864,http://pascrell.house.gov/,http://house.gov/jefferson/
343,251,2,864,http://pascrell.house.gov/,http://house.gov/patrickkennedy/
343,265,2,864,http://pascrell.house.gov/,http://house.gov/langevin/
343,268,2,864,http://pascrell.house.gov/,http://house.gov/larson/
343,269,2,864,http://pascrell.house.gov/,http://house.gov/latham/
343,271,2,864,http://pascrell.house.gov/,http://house.gov/leach/
343,277,2,864,http://pascrell.house.gov/,http://house.gov/lipinski/
343,287,2,864,http://pascrell.house.gov/,http://house.gov/markey/
343,291,2,864,http://pascrell.house.gov/,http://house.gov/carolynmccarthy/
343,296,2,864,http://pascrell.house.gov/,http://house.gov/mcgovern/
343,301,2,864,http://pascrell.house.gov/,http://house.gov/mcnulty/
343,305,2,864,http://pascrell.house.gov/,http://menendez.house.gov/
343,317,2,864,http://pascrell.house.gov/,http://house.gov/moran/
343,342,2,864,http://pascrell.house.gov/,http://house.gov/pallone/
343,346,2,864,http://pascrell.house.gov/,http://house.gov/payne/
343,355,2,864,http://pascrell.house.gov/,http://house.gov/platts/
343,359,2,864,http://pascrell.house.gov/,http://house.gov/price/
343,365,2,864,http://pascrell.house.gov/,http://house.gov/ramstad/
343,375,2,864,http://pascrell.house.gov/,http://house.gov/mikerogers/
343,379,2,864,http://pascrell.house.gov/,http://house.gov/ross/
343,392,2,864,http://pascrell.house.gov/,http://house.gov/saxton/
343,394,2,864,http://pascrell.house.gov/,http://house.gov/schiff/
343,395,2,864,http://pascrell.house.gov/,http://schrock.house.gov/
343,404,2,864,http://pascrell.house.gov/,http://house.gov/sherman/
343,412,2,864,http://pascrell.house.gov/,http://house.gov/slaughter/
343,424,2,864,http://pascrell.house.gov/,http://house.gov/strickland/
343,436,2,864,http://pascrell.house.gov/,http://house.gov/thompson/
343,437,2,864,http://pascrell.house.gov/,http://house.gov/mthompson/
343,448,2,864,http://pascrell.house.gov/,http://house.gov/upton/
343,455,2,864,http://pascrell.house.gov/,http://house.gov/wamp/
343,468,2,864,http://pascrell.house.gov/,http://house.gov/joewilson/
343,472,2,864,http://pascrell.house.gov/,http://house.gov/wynn/
343,503,2,864,http://pascrell.house.gov/,http://corzine.senate.gov/
345,25,1,1271,http://house.gov/paul/,http://house.gov/jec/
345,528,1,1271,http://house.gov/paul/,http://hutchison.senate.gov/
346,4,1,104,http://house.gov/payne/,http://edworkforce.house.gov/
346,9,1,104,http://house.gov/payne/,http://house.gov/international_relations/
347,1,1,307,http://www.house.gov/pearce/,http://agriculture.house.gov/
347,2,1,307,http://www.house.gov/pearce/,http://house.gov/appropriations/
347,8,1,307,http://www.house.gov/pearce/,http://house.gov/cha/
347,9,1,307,http://www.house.gov/pearce/,http://house.gov/international_relations/
347,11,1,307,http://www.house.gov/pearce/,http://house.gov/rules/
347,13,1,307,http://www.house.gov/pearce/,http://house.gov/smbiz/
347,14,1,307,http://www.house.gov/pearce/,http://house.gov/ethics/
347,16,1,307,http://www.house.gov/pearce/,http://house.gov/judiciary/
347,17,1,307,http://www.house.gov/pearce/,http://house.gov/transportation/
347,18,1,307,http://www.house.gov/pearce/,http://veterans.house.gov/
347,19,1,307,http://www.house.gov/pearce/,http://waysandmeans.house.gov/
347,23,1,307,http://www.house.gov/pearce/,http://www.house.gov/jct/
347,25,1,307,http://www.house.gov/pearce/,http://house.gov/jec/
348,66,2,2112,http://house.gov/pelosi/,http://house.gov/berkley/
348,81,2,2112,http://house.gov/pelosi/,http://house.gov/bono/
348,91,2,2112,http://house.gov/pelosi/,http://house.gov/corrinebrown/
348,102,2,2112,http://house.gov/pelosi/,http://house.gov/capito/
348,103,2,2112,http://house.gov/pelosi/,http://house.gov/capps/
348,134,2,2112,http://house.gov/pelosi/,http://house.gov/joanndavis/
348,136,2,2112,http://house.gov/pelosi/,http://house.gov/susandavis/
348,140,2,2112,http://house.gov/pelosi/,http://house.gov/degette/
348,156,2,2112,http://house.gov/pelosi/,http://house.gov/dunn/
348,160,1,2112,http://house.gov/pelosi/,http://house.gov/emerson/
348,163,2,2112,http://house.gov/pelosi/,http://www-eshoo.house.gov/
348,198,2,2112,http://house.gov/pelosi/,http://house.gov/green/
348,204,2,2112,http://house.gov/pelosi/,http://house.gov/harman/
348,206,2,2112,http://house.gov/pelosi/,http://house.gov/hart/
348,223,2,2112,http://house.gov/pelosi/,http://house.gov/hooley/
348,235,2,2112,http://house.gov/pelosi/,http://house.gov/jacksonlee/
348,240,2,2112,http://house.gov/pelosi/,http://house.gov/ebjohnson/
348,241,2,2112,http://house.gov/pelosi/,http://house.gov/nancyjohnson/
348,244,2,2112,http://house.gov/pelosi/,http://house.gov/tubbsjones/
348,247,2,2112,http://house.gov/pelosi/,http://house.gov/kaptur/
348,249,2,2112,http://house.gov/pelosi/,http://house.gov/suekelly/
348,253,2,2112,http://house.gov/pelosi/,http://house.gov/kilpatrick/
348,272,2,2112,http://house.gov/pelosi/,http://house.gov/lee/
348,280,2,2112,http://house.gov/pelosi/,http://house.gov/lowey/
348,285,3,2112,http://house.gov/pelosi/,http://house.gov/maloney/
348,292,2,2112,http://house.gov/pelosi/,http://house.gov/karenmccarthy/
348,308,2,2112,http://house.gov/pelosi/,http://house.gov/millender-mcdonald/
348,312,1,2112,http://house.gov/pelosi/,http://house.gov/georgemiller/
348,321,2,2112,http://house.gov/pelosi/,http://house.gov/myrick/
348,360,2,2112,http://house.gov/pelosi/,http://house.gov/pryce/
348,378,2,2112,http://house.gov/pelosi/,http://house.gov/ros-lehtinen/
348,381,3,2112,http://house.gov/pelosi/,http://house.gov/roybal-allard/
348,389,2,2112,http://house.gov/pelosi/,http://house.gov/sanchez/
348,393,2,2112,http://house.gov/pelosi/,http://house.gov/schakowsky/
348,412,2,2112,http://house.gov/pelosi/,http://house.gov/slaughter/
348,418,2,2112,http://house.gov/pelosi/,http://house.gov/solis/
348,430,2,2112,http://house.gov/pelosi/,http://house.gov/tauscher/
348,450,2,2112,http://house.gov/pelosi/,http://house.gov/velazquez/
348,456,2,2112,http://house.gov/pelosi/,http://house.gov/waters/
348,493,1,2112,http://house.gov/pelosi/,http://cantwell.senate.gov/
348,497,1,2112,http://house.gov/pelosi/,http://clinton.senate.gov/
348,567,1,2112,http://house.gov/pelosi/,http://stabenow.senate.gov/
349,1,4,1457,http://mikepence.house.gov/,http://agriculture.house.gov/
349,4,2,1457,http://mikepence.house.gov/,http://edworkforce.house.gov/
349,5,2,1457,http://mikepence.house.gov/,http://energycommerce.house.gov/
349,9,2,1457,http://mikepence.house.gov/,http://house.gov/international_relations/
349,13,4,1457,http://mikepence.house.gov/,http://house.gov/smbiz/
349,16,6,1457,http://mikepence.house.gov/,http://house.gov/judiciary/
349,19,2,1457,http://mikepence.house.gov/,http://waysandmeans.house.gov/
349,21,2,1457,http://mikepence.house.gov/,http://hsc.house.gov/
349,96,10,1457,http://mikepence.house.gov/,http://www.house.gov/burton/
349,266,2,1457,http://mikepence.house.gov/,http://house.gov/lantos/
349,276,2,1457,http://mikepence.house.gov/,http://house.gov/linder/
349,354,2,1457,http://mikepence.house.gov/,http://house.gov/pitts/
349,428,2,1457,http://mikepence.house.gov/,http://house.gov/tancredo/
350,1,16,724,http://collinpeterson.house.gov/,http://agriculture.house.gov/
350,11,4,724,http://collinpeterson.house.gov/,http://house.gov/rules/
350,16,1,724,http://collinpeterson.house.gov/,http://house.gov/judiciary/
350,18,10,724,http://collinpeterson.house.gov/,http://veterans.house.gov/
350,20,3,724,http://collinpeterson.house.gov/,http://intelligence.house.gov/
350,160,4,724,http://collinpeterson.house.gov/,http://house.gov/emerson/
350,239,1,724,http://collinpeterson.house.gov/,http://house.gov/john/
350,264,1,724,http://collinpeterson.house.gov/,http://house.gov/lampson/
350,353,1,724,http://collinpeterson.house.gov/,http://house.gov/pickering/
350,425,1,724,http://collinpeterson.house.gov/,http://house.gov/stupak/
350,437,1,724,http://collinpeterson.house.gov/,http://house.gov/mthompson/
351,2,3,344,http://house.gov/johnpeterson/,http://house.gov/appropriations/
351,5,5,344,http://house.gov/johnpeterson/,http://energycommerce.house.gov/
351,10,4,344,http://house.gov/johnpeterson/,http://resourcescommittee.house.gov/
351,18,1,344,http://house.gov/johnpeterson/,http://veterans.house.gov/
351,19,1,344,http://house.gov/johnpeterson/,http://waysandmeans.house.gov/
351,89,1,344,http://house.gov/johnpeterson/,http://house.gov/robertbrady/
351,162,1,344,http://house.gov/johnpeterson/,http://www.house.gov/english/
351,169,1,344,http://house.gov/johnpeterson/,http://house.gov/fattah/
351,186,1,344,http://house.gov/johnpeterson/,http://www.house.gov/gerlach/
351,200,1,344,http://house.gov/johnpeterson/,http://house.gov/greenwood/
351,218,1,344,http://house.gov/johnpeterson/,http://house.gov/hoeffel/
351,220,1,344,http://house.gov/johnpeterson/,http://house.gov/holden/
351,246,1,344,http://house.gov/johnpeterson/,http://house.gov/kanjorski/
351,319,1,344,http://house.gov/johnpeterson/,http://house.gov/murtha/
351,354,1,344,http://house.gov/johnpeterson/,http://house.gov/pitts/
351,355,1,344,http://house.gov/johnpeterson/,http://house.gov/platts/
351,405,1,344,http://house.gov/johnpeterson/,http://house.gov/sherwood/
351,407,1,344,http://house.gov/johnpeterson/,http://house.gov/shuster/
351,442,1,344,http://house.gov/johnpeterson/,http://house.gov/toomey/
351,461,1,344,http://house.gov/johnpeterson/,http://house.gov/curtweldon/
352,4,5,1026,http://house.gov/petri/,http://edworkforce.house.gov/
352,17,16,1026,http://house.gov/petri/,http://house.gov/transportation/
352,398,1,1026,http://house.gov/petri/,http://house.gov/sensenbrenner/
353,1,3,536,http://house.gov/pickering/,http://agriculture.house.gov/
353,5,2,536,http://house.gov/pickering/,http://energycommerce.house.gov/
354,2,2,1462,http://house.gov/pitts/,http://house.gov/appropriations/
354,5,2,1462,http://house.gov/pitts/,http://energycommerce.house.gov/
354,9,1,1462,http://house.gov/pitts/,http://house.gov/international_relations/
354,11,1,1462,http://house.gov/pitts/,http://house.gov/rules/
354,96,3,1462,http://house.gov/pitts/,http://www.house.gov/burton/
354,144,2,1462,http://house.gov/pitts/,http://demint.house.gov/
354,266,2,1462,http://house.gov/pitts/,http://house.gov/lantos/
354,401,1,1462,http://house.gov/pitts/,http://johnshadegg.house.gov/
354,428,1,1462,http://house.gov/pitts/,http://house.gov/tancredo/
355,4,2,205,http://house.gov/platts/,http://edworkforce.house.gov/
355,7,4,205,http://house.gov/platts/,http://reform.house.gov/
355,17,1,205,http://house.gov/platts/,http://house.gov/transportation/
355,430,1,205,http://house.gov/platts/,http://house.gov/tauscher/
357,1,3,563,http://house.gov/pomeroy/,http://agriculture.house.gov/
357,19,238,563,http://house.gov/pomeroy/,http://waysandmeans.house.gov/
358,14,1,319,http://house.gov/portman/,http://house.gov/ethics/
359,2,1,257,http://house.gov/price/,http://house.gov/appropriations/
359,56,1,257,http://house.gov/price/,http://www.house.gov/ballance/
359,95,1,257,http://house.gov/price/,http://house.gov/burr/
359,117,1,257,http://house.gov/price/,http://house.gov/coble/
359,164,1,257,http://house.gov/price/,http://house.gov/etheridge/
359,198,1,257,http://house.gov/price/,http://house.gov/green/
359,210,1,257,http://house.gov/price/,http://www.hayes.house.gov/
359,245,1,257,http://house.gov/price/,http://house.gov/jones/
359,299,1,257,http://house.gov/price/,http://house.gov/mcintyre/
359,309,1,257,http://house.gov/price/,http://www.house.gov/bradmiller/
359,321,1,257,http://house.gov/price/,http://house.gov/myrick/
359,432,1,257,http://house.gov/price/,http://house.gov/charlestaylor/
359,458,1,257,http://house.gov/price/,http://house.gov/watt/
360,4,1,574,http://house.gov/pryce/,http://edworkforce.house.gov/
360,11,2,574,http://house.gov/pryce/,http://house.gov/rules/
360,19,1,574,http://house.gov/pryce/,http://waysandmeans.house.gov/
360,21,1,574,http://house.gov/pryce/,http://hsc.house.gov/
361,1,1,461,http://house.gov/putnam/,http://agriculture.house.gov/
361,7,1,461,http://house.gov/putnam/,http://reform.house.gov/
361,15,1,461,http://house.gov/putnam/,http://budget.house.gov/
361,25,1,461,http://house.gov/putnam/,http://house.gov/jec/
361,553,1,461,http://house.gov/putnam/,http://billnelson.senate.gov/
363,2,2,1224,http://radanovich.house.gov/,http://house.gov/appropriations/
363,10,8,1224,http://radanovich.house.gov/,http://resourcescommittee.house.gov/
363,14,1,1224,http://radanovich.house.gov/,http://house.gov/ethics/
363,27,2,1224,http://radanovich.house.gov/,http://appropriations.senate.gov/
363,100,2,1224,http://radanovich.house.gov/,http://house.gov/cannon/
364,10,3,723,http://house.gov/rahall/,http://resourcescommittee.house.gov/
364,18,1,723,http://house.gov/rahall/,http://veterans.house.gov/
366,19,5,343,http://house.gov/rangel/,http://waysandmeans.house.gov/
366,105,2,343,http://house.gov/rangel/,http://house.gov/cardin/
366,141,2,343,http://house.gov/rangel/,http://house.gov/delahunt/
366,290,2,343,http://house.gov/rangel/,http://house.gov/matsui/
366,301,2,343,http://house.gov/rangel/,http://house.gov/mcnulty/
366,421,2,343,http://house.gov/rangel/,http://house.gov/stark/
366,541,2,343,http://house.gov/rangel/,http://house.gov/levin/
368,2,2,299,http://wwwa.house.gov/regula/,http://house.gov/appropriations/
369,10,1,433,http://house.gov/rehberg/,http://resourcescommittee.house.gov/
369,17,1,433,http://house.gov/rehberg/,http://house.gov/transportation/
370,6,2,214,http://www.house.gov/renzi/,http://financialservices.house.gov/
370,10,2,214,http://www.house.gov/renzi/,http://resourcescommittee.house.gov/
370,18,2,214,http://www.house.gov/renzi/,http://veterans.house.gov/
376,1,2,192,http://www.house.gov/mike-rogers/,http://agriculture.house.gov/
377,420,2,86,http://house.gov/rohrabacher/,http://house.gov/spratt/
378,9,2,150,http://house.gov/ros-lehtinen/,http://house.gov/international_relations/
379,1,2,121,http://house.gov/ross/,http://agriculture.house.gov/
379,6,1,121,http://house.gov/ross/,http://financialservices.house.gov/
379,82,1,121,http://house.gov/ross/,http://house.gov/boozman/
379,239,1,121,http://house.gov/ross/,http://house.gov/john/
379,344,3,121,http://house.gov/ross/,http://house.gov/pastor/
379,555,1,121,http://house.gov/ross/,http://pryor.senate.gov
381,2,1,426,http://house.gov/roybal-allard/,http://house.gov/appropriations/
381,371,1,426,http://house.gov/roybal-allard/,http://house.gov/reyes/
384,5,4,199,http://house.gov/rush/,http://energycommerce.house.gov/
384,124,1,199,http://house.gov/rush/,http://house.gov/crane/
384,132,1,199,http://house.gov/rush/,http://house.gov/davis/
